symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
SBUX,2020-04-27 00:00:00+00:00,77.74,78.04,76.54,76.68,8258468,73.1694402274,73.4518023584,72.0399917031,72.1717606976,8258468,0.0,1.0
SBUX,2020-04-28 00:00:00+00:00,78.69,79.61,76.96,78.67,12801386,74.0635869757,74.9294975109,72.4352986866,74.0447628336,12801386,0.0,1.0
SBUX,2020-04-29 00:00:00+00:00,76.86,78.75,76.72,78.18,24575514,72.3411779763,74.1200594019,72.2094089818,73.5835713529,24575514,0.0,1.0
SBUX,2020-04-30 00:00:00+00:00,76.73,77.64,75.19,76.83,15186034,72.2188210528,73.075319517,70.7693621134,72.3129417632,15186034,0.0,1.0
SBUX,2020-05-01 00:00:00+00:00,73.79,75.88,73.21,74.9,11216703,69.4516721685,71.4187950148,68.9057720484,70.4964120534,11216703,0.0,1.0
SBUX,2020-05-04 00:00:00+00:00,71.89,72.62,71.26,72.58,12921795,67.6633786718,68.3504598574,67.0704181966,68.3128115732,12921795,0.0,1.0
SBUX,2020-05-05 00:00:00+00:00,72.9,75.08,72.89,74.96,12976023,68.6139978463,70.665829332,68.6045857753,70.5528844796,12976023,0.0,1.0
SBUX,2020-05-06 00:00:00+00:00,72.96,74.85,72.86,73.77,12740910,68.6704702726,70.4493516982,68.5763495622,69.4328480264,12740910,0.0,1.0
SBUX,2020-05-07 00:00:00+00:00,76.0,76.03,73.37,73.81,13369310,71.9176347797,71.9460233197,69.4289061024,69.8452713564,13369310,0.41,1.0
SBUX,2020-05-08 00:00:00+00:00,77.87,77.93,75.76,77.25,11921827,73.6871871091,73.7439641892,71.6905264593,73.1004906149,11921827,0.0,1.0
SBUX,2020-05-11 00:00:00+00:00,75.87,77.18,75.8,76.62,9004538,71.7946177728,73.0342506881,71.7283778461,72.5043312739,9004538,0.0,1.0
SBUX,2020-05-12 00:00:00+00:00,74.35,76.73,74.34,76.0,8549922,70.3562650772,72.6084225874,70.3468022306,71.9176347797,8549922,0.0,1.0
SBUX,2020-05-13 00:00:00+00:00,73.62,75.75,72.92,74.46,11532701,69.6654772695,71.6810636127,69.0030780018,70.4603563907,11532701,0.0,1.0
SBUX,2020-05-14 00:00:00+00:00,74.19,74.29,70.65,72.32,11932250,70.2048595303,70.2994879971,66.8550118051,68.4353072009,11932250,0.0,1.0
SBUX,2020-05-15 00:00:00+00:00,74.16,74.64,72.67,72.81,9489146,70.1764709903,70.630687631,68.7665068347,68.8989866883,9489146,0.0,1.0
SBUX,2020-05-18 00:00:00+00:00,76.23,77.5,76.2,76.86,8912473,72.1352802534,73.3370617819,72.1068917133,72.7314395943,8912473,0.0,1.0
SBUX,2020-05-19 00:00:00+00:00,75.86,77.22,75.76,76.4,6484878,71.7851549261,73.0721020748,71.6905264593,72.296148647,6484878,0.0,1.0
SBUX,2020-05-20 00:00:00+00:00,77.76,77.84,76.52,77.23,7790481,73.5830957956,73.6587985691,72.4097028071,73.0815649215,7790481,0.0,1.0
SBUX,2020-05-21 00:00:00+00:00,78.05,79.38,77.89,78.6,10262127,73.8575183494,75.1160769581,73.7061128025,74.3779749169,10262127,0.0,1.0
SBUX,2020-05-22 00:00:00+00:00,77.62,78.05,76.52,77.9,7653305,73.4506159421,73.8575183494,72.4097028071,73.7155756492,7653305,0.0,1.0
SBUX,2020-05-26 00:00:00+00:00,77.76,79.92,77.58,79.6,8422249,73.5830957956,75.6270706789,73.4127645554,75.324259585,8422249,0.0,1.0
SBUX,2020-05-27 00:00:00+00:00,78.6,78.98,77.39,78.98,8245290,74.3779749169,74.7375630908,73.2329704684,74.7375630908,8245290,0.0,1.0
SBUX,2020-05-28 00:00:00+00:00,78.54,80.06,77.93,78.64,8333918,74.3211978368,75.7595505324,73.7439641892,74.4158263036,8333918,0.0,1.0
SBUX,2020-05-29 00:00:00+00:00,77.99,78.64,77.26,78.62,10108989,73.8007412693,74.4158263036,73.1099534616,74.3969006103,10108989,0.0,1.0
SBUX,2020-06-01 00:00:00+00:00,78.32,78.65,76.77,77.66,7936986,74.1130152098,74.4252891503,72.6462739742,73.4884673288,7936986,0.0,1.0
SBUX,2020-06-02 00:00:00+00:00,77.78,78.26,76.79,77.97,9521014,73.602021489,74.0562381297,72.6651996675,73.781815576,9521014,0.0,1.0
SBUX,2020-06-03 00:00:00+00:00,79.58,79.95,78.3,78.45,9956666,75.3053338917,75.6554592189,74.0940895164,74.2360322167,9956666,0.0,1.0
SBUX,2020-06-04 00:00:00+00:00,78.74,80.17,78.47,79.31,7667564,74.5104547704,75.8636418459,74.25495791,75.0498370313,7667564,0.0,1.0
SBUX,2020-06-05 00:00:00+00:00,82.14,82.33,79.97,80.33,12030778,77.7278226422,77.9076167291,75.6743849123,76.0150473928,12030778,0.0,1.0
SBUX,2020-06-08 00:00:00+00:00,83.56,83.62,82.18,83.08,10229593,79.0715468709,79.128323951,77.7656740289,78.6173302302,10229593,0.0,1.0
SBUX,2020-06-09 00:00:00+00:00,82.37,83.22,81.76,82.62,7999828,77.9454681158,78.7498100838,77.3682344683,78.1820392829,7999828,0.0,1.0
SBUX,2020-06-10 00:00:00+00:00,79.01,80.03,78.2,79.88,19683806,74.7659516308,75.7311619924,73.9994610496,75.5892192921,19683806,0.0,1.0
SBUX,2020-06-11 00:00:00+00:00,72.57,76.79,72.15,75.75,26422155,68.6718783679,72.6651996675,68.2744388073,71.6810636127,26422155,0.0,1.0
SBUX,2020-06-12 00:00:00+00:00,76.38,76.72,73.81,75.0,18529829,72.2772229536,72.5989597408,69.8452713564,70.9713501115,18529829,0.0,1.0
SBUX,2020-06-15 00:00:00+00:00,76.96,77.91,74.08,74.3,14651213,72.8260680611,73.7250384959,70.1007682168,70.3089508438,14651213,0.0,1.0
SBUX,2020-06-16 00:00:00+00:00,77.84,78.94,76.39,78.79,10890113,73.6587985691,74.6997117041,72.2866858003,74.5577690038,10890113,0.0,1.0
SBUX,2020-06-17 00:00:00+00:00,77.1,78.29,76.68,78.07,6906721,72.9585479147,74.0846266698,72.561108354,73.8764440428,6906721,0.0,1.0
SBUX,2020-06-18 00:00:00+00:00,76.31,76.79,75.8,76.72,8485970,72.2109830268,72.6651996675,71.7283778461,72.5989597408,8485970,0.0,1.0
SBUX,2020-06-19 00:00:00+00:00,75.4,77.38,74.88,77.03,12527326,71.3498639788,73.2235076217,70.8577959514,72.8923079879,12527326,0.0,1.0
SBUX,2020-06-22 00:00:00+00:00,75.4,75.65,73.92,74.9,8238636,71.3498639788,71.5864351458,69.9493626699,70.8767216447,8238636,0.0,1.0
SBUX,2020-06-23 00:00:00+00:00,75.49,76.37,75.07,76.33,8076612,71.4350295989,72.2677601069,71.0375900383,72.2299087202,8076612,0.0,1.0
SBUX,2020-06-24 00:00:00+00:00,73.64,74.92,72.0,74.9,12306427,69.6844029628,70.8956473381,68.1324961071,70.8767216447,12306427,0.0,1.0
SBUX,2020-06-25 00:00:00+00:00,73.85,74.11,72.17,73.22,8624798,69.8831227432,70.1291567569,68.2933645007,69.2869634022,8624798,0.0,1.0
SBUX,2020-06-26 00:00:00+00:00,71.57,73.77,71.25,73.63,17627836,67.7255936998,69.8074199697,67.422782606,69.6749401162,17627836,0.0,1.0
SBUX,2020-06-29 00:00:00+00:00,73.48,73.5,71.06,71.4091,8653029,69.5329974159,69.5519231093,67.242988519,67.5733364967,8653029,0.0,1.0
SBUX,2020-06-30 00:00:00+00:00,73.59,73.88,72.81,73.58,11323990,69.6370887294,69.9115112832,68.8989866883,69.6276258828,11323990,0.0,1.0
SBUX,2020-07-01 00:00:00+00:00,74.03,74.69,73.38,74.0,6751698,70.0534539834,70.6780018644,69.4383689491,70.0250654434,6751698,0.0,1.0
SBUX,2020-07-02 00:00:00+00:00,73.78,75.09,73.64,75.04,6545251,69.8168828164,71.0565157317,69.6844029628,71.0092014983,6545251,0.0,1.0
SBUX,2020-07-06 00:00:00+00:00,75.44,75.48,74.16,74.93,7235328,71.3877153655,71.4255667523,70.1764709903,70.9051101848,7235328,0.0,1.0
SBUX,2020-07-07 00:00:00+00:00,74.25,75.23,74.0,75.13,7515187,70.2616366104,71.1889955852,70.0250654434,71.0943671184,7515187,0.0,1.0
SBUX,2020-07-08 00:00:00+00:00,74.14,74.5,73.33,74.07,7346367,70.1575452969,70.4982077775,69.3910547157,70.0913053702,7346367,0.0,1.0
SBUX,2020-07-09 00:00:00+00:00,73.57,74.22,71.93,73.73,9618281,69.6181630361,70.2332480704,68.0662561803,69.769568583,9618281,0.0,1.0
SBUX,2020-07-10 00:00:00+00:00,74.29,74.56,72.74,73.0,7524224,70.2994879971,70.5549848575,68.8327467615,69.0787807752,7524224,0.0,1.0
SBUX,2020-07-13 00:00:00+00:00,72.65,74.84,72.49,74.56,9465441,68.7475811414,70.8199445646,68.5961755945,70.5549848575,9465441,0.0,1.0
SBUX,2020-07-14 00:00:00+00:00,72.73,72.97,71.82,72.0,8780867,68.8232839148,69.0503922352,67.9621648668,68.1324961071,8780867,0.0,1.0
SBUX,2020-07-15 00:00:00+00:00,75.61,75.81,73.96,74.46,10300707,71.5485837591,71.7378406927,69.9872140567,70.4603563907,10300707,0.0,1.0
SBUX,2020-07-16 00:00:00+00:00,74.39,75.14,73.68,74.9,6649692,70.394116464,71.1038299651,69.7222543496,70.8767216447,6649692,0.0,1.0
SBUX,2020-07-17 00:00:00+00:00,74.16,74.55,73.21,74.43,6087544,70.1764709903,70.5455220109,69.2775005555,70.4319678507,6087544,0.0,1.0
SBUX,2020-07-20 00:00:00+00:00,74.96,75.22,73.63,74.16,8802827,70.9334987248,71.1795327385,69.6749401162,70.1764709903,8802827,0.0,1.0
SBUX,2020-07-21 00:00:00+00:00,75.44,76.8,75.27,75.78,10557968,71.3877153655,72.6746625142,71.2268469719,71.7094521527,10557968,0.0,1.0
SBUX,2020-07-22 00:00:00+00:00,77.24,77.325,75.12,75.52,9213149,73.0910277682,73.171461965,71.0849042717,71.463418139,9213149,0.0,1.0
SBUX,2020-07-23 00:00:00+00:00,75.36,77.07,74.9,76.88,7795081,71.3120125921,72.9301593746,70.8767216447,72.7503652877,7795081,0.0,1.0
SBUX,2020-07-24 00:00:00+00:00,75.78,75.995,75.11,75.28,5673370,71.7094521527,71.9129033564,71.075441425,71.2363098186,5673370,0.0,1.0
SBUX,2020-07-27 00:00:00+00:00,76.46,76.705,75.54,75.886,6771141,72.352925727,72.5847654707,71.4823438323,71.8097583275,6771141,0.0,1.0
SBUX,2020-07-28 00:00:00+00:00,74.64,76.39,74.5604,76.3,12273414,70.630687631,72.2866858003,70.5553633714,72.2015201801,12273414,0.0,1.0
SBUX,2020-07-29 00:00:00+00:00,77.42,78.49,76.9,77.56,15261050,73.2613590085,74.2738836034,72.769290981,73.393838862,15261050,0.0,1.0
SBUX,2020-07-30 00:00:00+00:00,76.64,76.98,75.4,76.63,7889831,72.5232569673,72.8449937545,71.3498639788,72.5137941206,7889831,0.0,1.0
SBUX,2020-07-31 00:00:00+00:00,76.53,76.54,75.48,76.24,7424977,72.4191656538,72.4286285005,71.4255667523,72.1447431,7424977,0.0,1.0
SBUX,2020-08-03 00:00:00+00:00,75.5,76.6,75.44,76.48,7142088,71.4444924456,72.4854055806,71.3877153655,72.3718514204,7142088,0.0,1.0
SBUX,2020-08-04 00:00:00+00:00,75.13,75.485,74.76,75.37,12792449,71.0943671184,71.4302981756,70.7442417912,71.3214754388,12792449,0.0,1.0
SBUX,2020-08-05 00:00:00+00:00,75.78,75.99,75.325,75.35,7823144,71.7094521527,71.908171933,71.2788926287,71.3025497454,7823144,0.0,1.0
SBUX,2020-08-06 00:00:00+00:00,75.66,75.92,74.9412,75.2,6764846,71.9838747065,72.2312419735,71.2999993544,71.5462249263,6764846,0.41,1.0
SBUX,2020-08-07 00:00:00+00:00,75.79,75.93,75.21,75.48,6569313,72.10755834,72.2407560991,71.555739052,71.8126204447,6569313,0.0,1.0
SBUX,2020-08-10 00:00:00+00:00,77.47,77.665,75.81,75.8182,6604325,73.70593145,73.8914569003,72.1265865913,72.1343881743,6604325,0.0,1.0
SBUX,2020-08-11 00:00:00+00:00,78.87,79.98,78.0,78.27,10238461,75.0379090417,76.0939769895,74.2101801098,74.4670615024,10238461,0.0,1.0
SBUX,2020-08-12 00:00:00+00:00,79.29,79.69,78.665,79.59,5378790,75.4375023193,75.8180673455,74.8428694658,75.7229260889,5378790,0.0,1.0
SBUX,2020-08-13 00:00:00+00:00,79.02,79.6401,78.84,78.92,4383353,75.1806209266,75.7705918584,75.0093666648,75.08547967,4383353,0.0,1.0
SBUX,2020-08-14 00:00:00+00:00,78.37,78.93,78.02,78.54,3771349,74.562202759,75.0949937957,74.2292083611,74.7239428951,3771349,0.0,1.0
SBUX,2020-08-17 00:00:00+00:00,78.95,78.96,78.12,78.6,5100518,75.114022047,75.1235361726,74.3243496176,74.7810276491,5100518,0.0,1.0
SBUX,2020-08-18 00:00:00+00:00,78.99,79.36,78.35,79.15,5272725,75.1520785496,75.5041011988,74.5431745077,75.3043045601,5272725,0.0,1.0
SBUX,2020-08-19 00:00:00+00:00,77.63,79.385,77.43,79.1832,6840566,73.8581574605,75.527886513,73.6678749474,75.3358914573,6840566,0.0,1.0
SBUX,2020-08-20 00:00:00+00:00,77.22,77.65,76.4602,77.03,5099464,73.4680783087,73.8771857118,72.7451950414,73.2873099212,5099464,0.0,1.0
SBUX,2020-08-21 00:00:00+00:00,77.07,77.27,76.69,76.94,5594121,73.3253664238,73.5156489369,72.9638296489,73.2016827903,5594121,0.0,1.0
SBUX,2020-08-24 00:00:00+00:00,78.68,79.14,77.25,77.71,5867361,74.8571406543,75.2947904344,73.4966206856,73.9342704658,5867361,0.0,1.0
SBUX,2020-08-25 00:00:00+00:00,82.72,83.065,79.79,80.06,17659521,78.700847419,79.0290847541,75.913208602,76.1700899947,17659521,0.0,1.0
SBUX,2020-08-26 00:00:00+00:00,82.41,82.75,81.88,82.42,7934302,78.4059095237,78.7293897959,77.9016608639,78.4154236493,7934302,0.0,1.0
SBUX,2020-08-27 00:00:00+00:00,83.41,83.635,82.5,82.75,9099186,79.3573220892,79.5713899164,78.4915366545,78.7293897959,9099186,0.0,1.0
SBUX,2020-08-28 00:00:00+00:00,85.0,85.29,83.43,83.79,9303909,80.8700680683,81.1459777123,79.3763503405,79.7188588641,9303909,0.0,1.0
SBUX,2020-08-31 00:00:00+00:00,84.47,85.36,84.025,84.6315,6401571,80.3658194086,81.2125765919,79.942440817,80.5194725379,6401571,0.0,1.0
SBUX,2020-09-01 00:00:00+00:00,86.05,86.09,84.23,84.7,8168825,81.8690512621,81.9071077647,80.1374803929,80.5846442987,8168825,0.0,1.0
SBUX,2020-09-02 00:00:00+00:00,88.35,88.75,86.29,86.505,11378894,84.0573001628,84.437865189,82.0973902778,82.3019439794,11378894,0.0,1.0
SBUX,2020-09-03 00:00:00+00:00,86.48,88.98,85.69,88.6017,11036641,82.2781586653,84.6566900791,81.5265427385,84.2967707055,11036641,0.0,1.0
SBUX,2020-09-04 00:00:00+00:00,86.27,87.78,85.31,87.0945,10349365,82.0783620265,83.5149950004,81.1650059636,82.8628016868,10349365,0.0,1.0
SBUX,2020-09-08 00:00:00+00:00,85.41,87.5834,84.77,85.27,11083140,81.2601472202,83.3279472901,80.6512431783,81.126949461,11083140,0.0,1.0
SBUX,2020-09-09 00:00:00+00:00,85.86,86.827,84.46,85.9335,6928650,81.6882828747,82.6082988255,80.3563052829,81.7582116982,6928650,0.0,1.0
SBUX,2020-09-10 00:00:00+00:00,84.88,87.07,84.5275,85.8,7551958,80.7558985605,82.8394920789,80.4205256311,81.6311981207,7551958,0.0,1.0
SBUX,2020-09-11 00:00:00+00:00,85.27,85.85,84.15,84.95,7103251,81.126949461,81.678768749,80.0613673876,80.82249744,7103251,0.0,1.0
SBUX,2020-09-14 00:00:00+00:00,86.63,87.055,85.64,85.7516,5535807,82.4208705501,82.8252208904,81.4789721102,81.5851497526,5535807,0.0,1.0
SBUX,2020-09-15 00:00:00+00:00,87.71,88.25,87.1706,87.18,8361907,83.4483961209,83.9621589062,82.935204183,82.9441474611,8361907,0.0,1.0
SBUX,2020-09-16 00:00:00+00:00,88.38,89.43,87.75,88.0,7146989,84.0858425397,85.0848257335,83.4864526235,83.7243057649,7146989,0.0,1.0
SBUX,2020-09-17 00:00:00+00:00,86.75,87.32,85.355,87.05,7386586,82.535040058,83.0773452203,81.2078195291,82.8204638276,7386586,0.0,1.0
SBUX,2020-09-18 00:00:00+00:00,84.95,87.24,84.6,86.81,10113448,80.82249744,83.0012322151,80.4895030421,82.5921248119,10113448,0.0,1.0
SBUX,2020-09-21 00:00:00+00:00,83.89,83.95,81.75,82.86,7188830,79.8140001206,79.8710848745,77.7779772304,78.8340451781,7188830,0.0,1.0
SBUX,2020-09-22 00:00:00+00:00,83.95,84.39,83.175,84.05,4464961,79.8710848745,80.2897064034,79.1337401363,79.9662261311,4464961,0.0,1.0
SBUX,2020-09-23 00:00:00+00:00,82.99,84.9,82.82,84.38,6414658,78.9577288116,80.7749268118,78.7959886755,80.2801922777,6414658,0.0,1.0
SBUX,2020-09-24 00:00:00+00:00,83.04,84.14,81.92,82.63,4881473,79.0052994399,80.051853262,77.9397173666,78.6152202881,4881473,0.0,1.0
SBUX,2020-09-25 00:00:00+00:00,84.3,84.69,82.22,82.53,5981463,80.2040792725,80.575130173,78.2251411362,78.5200790315,5981463,0.0,1.0
SBUX,2020-09-28 00:00:00+00:00,86.07,86.24,84.99,85.52,5976196,81.8880795134,82.0498196496,80.8605539427,81.3648026024,5976196,0.0,1.0
SBUX,2020-09-29 00:00:00+00:00,84.8,86.25,84.625,86.25,4064974,80.6797855552,82.0593337752,80.5132883563,82.0593337752,4064974,0.0,1.0
SBUX,2020-09-30 00:00:00+00:00,85.92,87.16,85.47,86.63,10134356,81.7453676286,82.9251192098,81.3172319741,82.4208705501,10134356,0.0,1.0
SBUX,2020-10-01 00:00:00+00:00,86.74,87.45,86.195,87.04,7241186,82.5255259323,83.2010288538,82.0070060841,82.810949702,7241186,0.0,1.0
SBUX,2020-10-02 00:00:00+00:00,86.57,87.13,85.09,85.15,5602288,82.3637857962,82.8965768329,80.9556951992,81.0127799531,5602288,0.0,1.0
SBUX,2020-10-05 00:00:00+00:00,88.47,88.675,87.2,87.27,7004835,84.1714696706,84.3665092466,82.9631757124,83.029774592,7004835,0.0,1.0
SBUX,2020-10-06 00:00:00+00:00,87.01,89.28,86.8,88.65,7951077,82.782407325,84.9421138487,82.5826106862,84.3427239324,7951077,0.0,1.0
SBUX,2020-10-07 00:00:00+00:00,88.45,88.98,87.44,87.82,5179285,84.1524414193,84.6566900791,83.1915147282,83.5530515031,5179285,0.0,1.0
SBUX,2020-10-08 00:00:00+00:00,89.53,89.61,88.41,88.46,4958766,85.1799669901,85.2560799953,84.1143849167,84.161955545,4958766,0.0,1.0
SBUX,2020-10-09 00:00:00+00:00,90.01,90.33,89.58,89.8,6197682,85.6366450215,85.9410970425,85.2275376184,85.4368483828,6197682,0.0,1.0
SBUX,2020-10-12 00:00:00+00:00,90.78,91.1,89.9301,90.4595,5909054,86.369232697,86.6736847179,85.5606271575,86.0643049697,5909054,0.0,1.0
SBUX,2020-10-13 00:00:00+00:00,90.16,90.85,89.77,90.58,5731971,85.7793569064,86.4358315766,85.4083060058,86.1789501839,5731971,0.0,1.0
SBUX,2020-10-14 00:00:00+00:00,89.31,90.6,88.56,90.17,4763260,84.9706562257,86.1979784352,84.2570968015,85.788871032,4763260,0.0,1.0
SBUX,2020-10-15 00:00:00+00:00,88.83,88.87,87.67,88.16,5002626,84.5139781942,84.5520346968,83.4103396182,83.8765317753,5002626,0.0,1.0
SBUX,2020-10-16 00:00:00+00:00,88.52,89.63,88.44,89.39,4722554,84.2190402989,85.2751082466,84.1429272937,85.0467692309,4722554,0.0,1.0
SBUX,2020-10-19 00:00:00+00:00,87.6,89.57,87.36,88.7,5426622,83.3437407386,85.2180234927,83.1154017229,84.3902945607,5426622,0.0,1.0
SBUX,2020-10-20 00:00:00+00:00,88.51,89.715,88.04,88.68,4942578,84.2095261733,85.3559783147,83.7623622675,84.3712663094,4942578,0.0,1.0
SBUX,2020-10-21 00:00:00+00:00,88.27,89.16,88.19,88.38,4119201,83.9811871575,84.8279443408,83.9050741523,84.0858425397,4119201,0.0,1.0
SBUX,2020-10-22 00:00:00+00:00,89.36,89.38,87.7,88.02,4259035,85.0182268539,85.0372551053,83.4388819952,83.7433340162,4259035,0.0,1.0
SBUX,2020-10-23 00:00:00+00:00,90.8,90.96,89.44,89.8,7811524,86.3882609483,86.5404869588,85.0943398592,85.4368483828,7811524,0.0,1.0
SBUX,2020-10-26 00:00:00+00:00,89.66,91.13,88.65,90.03,7756413,85.3036506236,86.7022270949,84.3427239324,85.6556732728,7756413,0.0,1.0
SBUX,2020-10-27 00:00:00+00:00,90.05,90.345,89.17,89.48,8027508,85.6747015241,85.955368231,84.8374584665,85.1323963618,8027508,0.0,1.0
SBUX,2020-10-28 00:00:00+00:00,87.17,88.95,86.61,88.65,12738752,82.9346333355,84.6281477021,82.4018422988,84.3427239324,12738752,0.0,1.0
SBUX,2020-10-29 00:00:00+00:00,88.3,89.11,86.61,87.17,8440044,84.0097295345,84.7803737126,82.4018422988,82.9346333355,8440044,0.0,1.0
SBUX,2020-10-30 00:00:00+00:00,86.96,88.39,85.63,87.75,11402795,82.7348366967,84.0953566654,81.4694579846,83.4864526235,11402795,0.0,1.0
SBUX,2020-11-02 00:00:00+00:00,85.97,87.765,85.45,87.54,8904850,81.7929382569,83.500723812,81.2982037228,83.2866559847,8904850,0.0,1.0
SBUX,2020-11-03 00:00:00+00:00,88.39,89.06,86.18,86.7778,6910439,84.0953566654,84.7328030843,81.9927348956,82.5614893273,6910439,0.0,1.0
SBUX,2020-11-04 00:00:00+00:00,89.79,91.285,88.74,88.9,10509388,85.4273342571,86.8496960426,84.4283510633,84.5805770738,10509388,0.0,1.0
SBUX,2020-11-05 00:00:00+00:00,90.62,91.16,89.9,90.69,6169717,86.2170066865,86.7307694719,85.5319896393,86.2836055661,6169717,0.0,1.0
SBUX,2020-11-06 00:00:00+00:00,90.65,91.2,89.78,90.15,6626107,86.2455490635,86.7688259745,85.4178201315,85.7698427807,6626107,0.0,1.0
SBUX,2020-11-09 00:00:00+00:00,95.88,97.65,95.64,97.32,16225770,91.2214367811,92.905437022,90.9930977653,92.5914708754,16225770,0.0,1.0
SBUX,2020-11-10 00:00:00+00:00,93.92,95.27,93.14,93.74,10474695,89.7848038071,91.0753647648,89.039146365,89.6127290128,10474695,0.45,1.0
SBUX,2020-11-11 00:00:00+00:00,95.04,95.83,94.02,94.11,8296547,90.8554914164,91.6107085694,89.8804009151,89.9664383123,8296547,0.0,1.0
SBUX,2020-11-12 00:00:00+00:00,93.53,94.755,92.66,94.66,7061844,89.4119750861,90.5830396587,88.5802802467,90.4922224061,7061844,0.0,1.0
SBUX,2020-11-13 00:00:00+00:00,95.56,95.59,93.7,94.38,5518003,91.3525963779,91.3812755103,89.5744901696,90.2245505038,5518003,0.0,1.0
SBUX,2020-11-16 00:00:00+00:00,97.78,97.81,96.02,96.79,9367636,93.4748521749,93.5035313073,91.7923430746,92.5284408059,9367636,0.0,1.0
SBUX,2020-11-17 00:00:00+00:00,98.6,98.775,96.805,97.21,8722293,94.2587484602,94.4260433992,92.5427803721,92.9299486594,8722293,0.0,1.0
SBUX,2020-11-18 00:00:00+00:00,97.91,99.3264,97.91,98.63,6039520,93.5991284152,94.9531658525,93.5991284152,94.2874275926,6039520,0.0,1.0
SBUX,2020-11-19 00:00:00+00:00,97.76,97.92,96.86,97.24,4252272,93.4557327533,93.608688126,92.5953587815,92.9586277918,4252272,0.0,1.0
SBUX,2020-11-20 00:00:00+00:00,97.01,97.5388,96.9522,97.42,4610081,92.7387544435,93.2442719504,92.6834993151,93.1307025862,4610081,0.0,1.0
SBUX,2020-11-23 00:00:00+00:00,96.88,97.86,96.42,97.62,4805779,92.6144782031,93.5513298612,92.1747315064,93.3218968021,4805779,0.0,1.0
SBUX,2020-11-24 00:00:00+00:00,98.3,98.72,97.4,97.51,6189915,93.9719571363,94.3734649898,93.1115831646,93.2167399833,6189915,0.0,1.0
SBUX,2020-11-25 00:00:00+00:00,98.2,98.54,97.94,98.5,4027147,93.8763600283,94.2013901954,93.6278075476,94.1631513523,4027147,0.0,1.0
SBUX,2020-11-27 00:00:00+00:00,98.66,98.975,98.28,98.48,2169708,94.316106725,94.6172376151,93.9528377147,94.1440319307,2169708,0.0,1.0
SBUX,2020-11-30 00:00:00+00:00,98.02,98.29,96.96,98.2,5197253,93.704285234,93.9623974255,92.6909558895,93.8763600283,5197253,0.0,1.0
SBUX,2020-12-01 00:00:00+00:00,98.82,99.26,98.25,99.0,4957066,94.4690620978,94.8896893728,93.9241585823,94.6411368921,4957066,0.0,1.0
SBUX,2020-12-02 00:00:00+00:00,98.91,99.04,98.2133,98.51,3377940,94.5550994949,94.6793757353,93.8890744437,94.1727110631,3377940,0.0,1.0
SBUX,2020-12-03 00:00:00+00:00,100.11,101.0,98.965,99.02,6264077,95.7022647906,96.5530790516,94.6076779043,94.6602563137,6264077,0.0,1.0
SBUX,2020-12-04 00:00:00+00:00,102.28,102.94,101.07,101.35,6952704,97.7767220336,98.4076629462,96.6199970271,96.8876689295,6952704,0.0,1.0
SBUX,2020-12-07 00:00:00+00:00,101.41,102.22,100.69,102.01,4514754,96.9450271942,97.7193637688,96.2567280168,97.5186098421,4514754,0.0,1.0
SBUX,2020-12-08 00:00:00+00:00,101.21,101.57,100.01,100.37,3911250,96.7538329783,97.097982567,95.6066676826,95.9508172713,3911250,0.0,1.0
SBUX,2020-12-09 00:00:00+00:00,100.4,102.21,100.1,101.94,6629890,95.9794964037,97.709804058,95.6927050798,97.4516918665,6629890,0.0,1.0
SBUX,2020-12-10 00:00:00+00:00,105.39,106.09,102.75,103.5077,12939175,100.7497920915,101.4189718473,98.2260284411,98.9503677282,12939175,0.0,1.0
SBUX,2020-12-11 00:00:00+00:00,103.0,104.78,102.33,104.405,6262636,98.465021211,100.1666497329,97.8245205876,99.808160578,6262636,0.0,1.0
SBUX,2020-12-14 00:00:00+00:00,103.32,104.71,103.25,103.83,5156155,98.7709319565,100.0997317573,98.7040139809,99.2584772072,5156155,0.0,1.0
SBUX,2020-12-15 00:00:00+00:00,104.18,104.8586,103.78,104.24,5196689,99.5930670851,100.2417890598,99.2106786532,99.6504253498,5196689,0.0,1.0
SBUX,2020-12-16 00:00:00+00:00,103.27,104.8,102.72,104.1,6409253,98.7231334025,100.1857691545,98.1973493087,99.5165893987,6409253,0.0,1.0
SBUX,2020-12-17 00:00:00+00:00,103.21,104.04,102.61,103.55,4535689,98.6657751377,99.4592311339,98.0921924899,98.9908053048,4535689,0.0,1.0
SBUX,2020-12-18 00:00:00+00:00,103.28,104.11,102.95,103.33,10214981,98.7326931133,99.5261491095,98.417222657,98.7804916673,10214981,0.0,1.0
SBUX,2020-12-21 00:00:00+00:00,102.94,103.15,100.02,101.22,7175930,98.4076629462,98.6084168729,95.6162273934,96.7633926891,7175930,0.0,1.0
SBUX,2020-12-22 00:00:00+00:00,102.41,103.17,101.892,102.12,4305282,97.900998274,98.6275362945,97.4058052547,97.6237666608,4305282,0.0,1.0
SBUX,2020-12-23 00:00:00+00:00,102.06,102.685,101.965,102.29,3817267,97.5664083961,98.1638903209,97.4755911435,97.7862817444,3817267,0.0,1.0
SBUX,2020-12-24 00:00:00+00:00,102.01,102.36,101.68,102.3,1949183,97.5186098421,97.85319972,97.2031393858,97.7958414552,1949183,0.0,1.0
